Query is the topic title = "Telemarketing practices U.S."
Doc_ID ModelC_Score
28923 -8.263675807566264
18706 -8.28308822850695
75763 -8.562881198175617
19440 -8.971137892712177
18100 -9.000342230739486
18163 -9.000342230739486
18164 -9.000342230739486
66338 -9.091261492256256
52020 -9.102799345592876
18859 -9.157335580712285
18798 -9.2517477190193
46485 -9.28028316345558
46968 -9.28028316345558
45422 -9.286615100479192
77444 -9.369483698520135
78879 -9.369483698520135
22382 -9.429906964937649
13057 -9.431174891074752
27440 -9.449997120402664
57753 -9.546101771007425
7776 -9.583229165623518
49617 -9.591897877921653
47049 -9.63793668052988
8928 -9.784005937063716
23643 -9.855521357318482
46228 -9.888636875072672
18648 -9.897916515263612
22660 -9.942236037300392
49650 -9.97169589352593
73312 -10.05319004792832
11807 -10.095104180157215
39303 -10.10671841706425
10710 -10.113403004725862
65283 -10.120610469515375
4157 -10.188312778245217
54771 -10.19783125292875
65899 -10.203231078301549
19990 -10.299196868506893
61895 -10.424359500915177
67401 -10.425797087657045
68969 -10.429093403977097
64858 -10.432637512765547
30059 -10.439475649492989
32520 -10.44633184651761
39410 -10.459017137843786
37856 -10.459107772214422
6630 -10.45982137145125
56209 -10.468845919225819
54232 -10.473868808877114
50034 -10.474118937406592
12851 -10.478955098874618
9871 -10.479376539710056
