Query is the topic title = "U.S. automobile seat belt"
Doc_ID ModelC_Score
67104 -7.535134185966344
10706 -7.752263841292563
59095 -8.725672503952106
60141 -8.725672503952106
68825 -8.735835332468627
26026 -8.791114621698894
26144 -8.791114621698894
62215 -9.019914267395011
58487 -9.066067258599144
24747 -9.237139491927227
24839 -9.237139491927227
24838 -9.24218674091179
75738 -9.248714829573897
56741 -9.25039770939118
40234 -9.263591351752336
5166 -9.34184341822371
13519 -9.355936963384938
15334 -9.355936963384938
40292 -9.415645450834296
62401 -9.420130029926762
59349 -9.453734010452113
77429 -9.529616283958156
78729 -9.529616283958156
50177 -9.552645388819897
59087 -9.658086241077493
48284 -9.692745725459556
50190 -9.692745725459556
50165 -9.717397324366091
48267 -9.720194820947185
49809 -9.72145880499985
70010 -9.767903537014343
86898 -9.823488331881745
