Query is the topic title = "Ferry Boat sinkings"
Doc_ID ModelC_Score
14314 15.206997385822818
54533 11.192138244947312
68724 9.5599369230998
27106 9.237312801841513
81463 8.885382719007252
83883 8.613915555512666
84873 8.524216403279258
54540 8.187154556945098
66866 7.749588239360556
27426 7.547949617061549
16391 7.0728039588584215
83370 6.6078760527941185
72569 5.797242964634044
59459 5.785094652026716
72468 5.686874022001473
70200 5.19760047549603
26644 4.911429141450275
46874 4.850839191420379
9272 4.816275281519495
21894 4.809642214068128
43566 4.797876172537887
80988 4.785394476189979
78569 4.777803360580025
27537 4.766421426754875
82912 4.563068639843686
6062 4.26364065703459
37101 4.137712632547291
21897 4.131671211731831
42847 3.906618567770675
26642 3.39377130213931
29311 3.244223617146389
49104 3.2252132136916214
14069 3.1886659426636426
75108 3.160970419389081
2738 3.0994339017548844
31472 3.025587247100874
85889 3.0253259971186424
24107 3.0114582342469713
61141 2.934950317870598
55692 2.6570298098001777
63966 2.575550695484083
20159 2.2264591521716817
46864 2.12063044393039
46865 2.12063044393039
26385 2.0072048344952704
39658 1.6237193142033588
79396 1.6164964137438602
26386 1.4155001190260537
31553 1.3432376476343937
19146 1.2414386020610784
71622 1.2068925267771238
29339 1.153328293073769
78586 1.1105719733367418
56704 1.1061644218248161
46863 0.9093934154715645
54609 0.8412511145232615
22021 0.7166028861918058
9117 0.523321768342025
26432 0.39249781480546575
53387 -0.2164245666101426
34793 -0.21825011584480125
59022 -0.22321810182077925
77171 -0.22424989558540234
26258 -0.23970339140567118
