Query is the topic title = "Symptoms Parkinson's disease"
Doc_ID BM25_Score
38244 3.043388698587521
74775 2.7654811689426246
77971 2.355266249620935
84331 2.3257652674336677
13984 2.2374243381328327
79418 1.8823183386055196
72052 1.8653315322666097
73186 1.8653315322666097
76564 1.8653315322666097
77921 1.803965382452355
78866 1.6829866628456296
80435 1.527069797048643
54175 1.4781201013351606
44818 1.3821026838188395
54747 1.323737814974185
62470 1.2729287132216256
53720 1.2431173885802183
54157 1.0829997831389169
61734 1.070140511181153
86159 1.0476042302307502
86296 1.0250783429256485
69461 0.9727855562515104
39922 0.875295672136499
68853 0.3668546191909691
34274 0.32258781696721145
16877 0.0
29942 0.0
36421 0.0
36966 0.0
36985 0.0
36992 0.0
37094 0.0
39110 0.0
39149 0.0
39150 0.0
39153 0.0
4408 0.0
44789 0.0
44857 0.0
45278 0.0
53615 0.0
54203 0.0
55832 0.0
59532 0.0
61683 0.0
61698 0.0
61721 0.0
64629 0.0
64651 0.0
65315 0.0
65439 0.0
66005 0.0
66084 0.0
66820 0.0
67261 0.0
67267 0.0
67271 0.0
67794 0.0
68421 0.0
68856 0.0
68862 0.0
68865 0.0
68921 0.0
69428 0.0
70648 0.0
7121 0.0
71255 0.0
72267 0.0
75018 0.0
82415 0.0
