Query is the topic title = "Scottish Independence"
Doc_ID JM_Score
76899 -3.8332546403862864
77907 -3.925369980819314
82519 -3.9544077752318287
25833 -3.9828823955486126
77381 -4.064082880856962
27974 -4.09866284698971
80922 -4.266851581413581
82085 -4.303591961786161
71913 -4.319086934818851
82106 -4.3412850119765185
28549 -4.5936287393374
27960 -4.721940003215065
73371 -4.72412544054973
9011 -4.799130941361904
7970 -4.84076712985037
39122 -4.918168470453868
40800 -5.375297188588764
74777 -5.478484882617758
57024 -5.763912567827773
18877 -6.011724448730463
22472 -6.011724448730463
22987 -6.011724448730463
26276 -6.011724448730463
34010 -6.011724448730463
36858 -6.011724448730463
38588 -6.011724448730463
39620 -6.011724448730463
48375 -6.011724448730463
63141 -6.011724448730463
68664 -6.011724448730463
69142 -6.011724448730463
69164 -6.011724448730463
71111 -6.011724448730463
74778 -6.011724448730463
79949 -6.011724448730463
86448 -6.011724448730463
