Query is the topic title = "WTO trade debates"
Doc_ID ModelC_Score
65501 -8.510744785562272
65311 -8.516859692032723
65465 -8.8323301662504
66118 -8.8323301662504
46122 -8.90973966067263
49229 -8.90973966067263
67275 -8.985173891797755
67433 -8.985173891797755
42848 -8.993686246099912
78998 -9.003313690541567
79698 -9.003313690541567
57876 -9.006068156395143
71894 -9.029295833373148
52721 -9.091167384341386
2738 -9.121306539391346
59518 -9.122364115519595
80891 -9.216931726957638
34733 -9.256143146464707
44221 -9.31234780514146
40131 -9.341958227317358
41556 -9.341958227317358
68756 -9.349837678074627
42847 -9.452559487916304
82689 -9.559659962332944
31784 -9.666904721853232
7741 -9.746263939946022
66181 -9.822398655076114
86691 -9.8726835740589
78305 -9.909100528453685
