Query is the topic title = "Natural gas vehicles"
Doc_ID JM_Score
56691 -4.86683416086463
82440 -5.327807052460386
27441 -5.496481917308779
64153 -5.612478020256102
27911 -5.820579316351107
77181 -5.889231723962254
44101 -5.895700788661122
29390 -5.995604501610877
34675 -6.065326278201728
77719 -6.074678033077165
73146 -6.120231870617206
61777 -6.124776770803665
27845 -6.129066584269657
77124 -6.131603843091822
81325 -6.138057062838578
36398 -6.177094425090303
63648 -6.179144662110167
27921 -6.212693458219181
59813 -6.241295624318441
16007 -6.2771789460590135
74003 -6.289002575608729
17450 -6.290330963919418
74497 -6.321066443267945
33229 -6.326626430151226
84758 -6.353250514526964
67613 -6.402258392467354
33285 -6.403930125243932
29928 -6.409013275581135
80840 -6.414329119983158
70409 -6.4200360350727035
23293 -6.432803970136219
29922 -6.436416613581036
27402 -6.470106991873793
41481 -6.50501865771899
66693 -6.559801456005879
76089 -6.628786426948927
76092 -6.628786426948927
75754 -6.632389297430825
30473 -6.651374637934474
15581 -6.6724200954139175
15582 -6.6724200954139175
58581 -6.684147734595278
33736 -6.709997890846012
48893 -6.771777922914194
49752 -6.830945567231889
55718 -6.855357864685131
45740 -6.865202384157387
24789 -6.921609390287358
12919 -6.962488791824406
13217 -6.962488791824406
67058 -7.026164060964891
58800 -7.061049713145065
6661 -7.0772742737827095
83609 -7.116720741562119
86492 -7.117278485029473
86421 -7.118390675394293
10397 -7.191609668289203
10398 -7.191609668289203
64694 -7.2847546697669685
81420 -7.339066041608125
46876 -7.790435036478151
63415 -7.790435036478151
