Query is the topic title = "Natural gas vehicles"
Doc_ID BM25_Score
56691 1.3063273528901487
27441 1.2626318135253687
64153 1.2230959309563758
34675 1.172070559419342
73146 1.1620389749808169
27911 1.067299632581137
59813 0.9932764017970809
41481 0.9878876891186115
76089 0.9874256519022626
76092 0.9874256519022626
75754 0.9865024349063967
81325 0.9701929067631199
15582 0.9552476702428645
15581 0.9552476702428645
27845 0.9518664506991085
23293 0.8875507011331736
27921 0.8265992113692309
49752 0.8204722734556552
45740 0.7624698366487922
81420 0.5367310573962218
82440 0.4199116871508359
36398 0.4022019765430538
77719 0.39918493239415287
44101 0.39761294845472817
77181 0.3975903960150604
77124 0.3964439862896745
63648 0.39519928364766116
29390 0.3943961169856896
74497 0.39156100865868193
33229 0.38985499591978545
16007 0.38953021153686485
17450 0.3879057815574168
74003 0.381183777849623
61777 0.3811699588549499
80840 0.3751460472635269
29928 0.37018793599936506
29922 0.36902956249471713
27402 0.3614457722325025
84758 0.35658276500830505
33285 0.35481831502942807
67613 0.34247248436596844
30473 0.3350455783245484
58581 0.33444822452507256
66693 0.32661909520498156
70409 0.3160814085004161
33736 0.31149473129311817
55718 0.29488121300805936
24789 0.28513250606645163
10397 0.2841348865398752
10398 0.2841348865398752
48893 0.2696427192558366
58800 0.268738667805194
13217 0.24563513980631185
12919 0.24563513980631185
67058 0.12976699770100755
6661 0.1293245280280344
83609 0.12849725186471983
86492 0.128484798766256
86421 0.12820383053909237
64694 0.11007690031654245
63415 0.0
46876 0.0
