Query is the topic title = "Germ warfare"
Doc_ID BM25_Score
12035 1.4722650418072805
23687 1.3679254203778488
72072 1.2834102444581326
49904 1.2744961934486756
58000 1.0129996011706985
38821 0.9297513787590177
24287 0.8224096173239711
70836 0.7751432416606656
12196 0.7516960017122661
54065 0.707819756489878
12396 0.6684586624868399
11944 0.0
12476 0.0
14541 0.0
15478 0.0
17369 0.0
19416 0.0
19557 0.0
19877 0.0
29668 0.0
29887 0.0
29889 0.0
29909 0.0
32351 0.0
32380 0.0
3628 0.0
41149 0.0
8162 0.0
83863 0.0
8506 0.0
9490 0.0
9717 0.0
