Query is the topic title = "U.S. gas prices"
Doc_ID BM25_Score
41275 0.8879806178918869
51080 0.7201650498065041
51082 0.7201650498065041
34033 0.6917465193454801
65942 0.6619189593787331
68177 0.5576983897202389
65019 0.4448151680516646
51488 0.39701169132281
71547 0.017169429843034403
82567 0.01716278495594454
38614 0.017157804664996418
28125 0.017149510599996177
52752 0.017149510599996177
13151 0.01712963752231782
62324 0.015618652759835728
67199 0.015429764640697698
26074 0.014495124510165358
13902 0.014391993709421487
64393 0.014317647883231008
82059 0.013009630480328643
63311 0.012074480410336015
62314 0.011279594835028304
63307 0.010838505208089802
35105 0.008367200174431011
63279 0.008292101893134696
36308 0.008086462604756445
