Query is the topic title = "Germ warfare"
Doc_ID JM_Score
23687 -5.155901656416825
12035 -5.240615823352254
72072 -5.454000325629668
58000 -5.678907043593858
49904 -5.721918908264131
38821 -5.945716773138745
70836 -6.119535400301112
24287 -6.174410724579176
54065 -6.262709059449379
12196 -6.29357826701799
12396 -6.335420393637154
11944 -7.3251552931772075
12476 -7.3251552931772075
14541 -7.3251552931772075
15478 -7.3251552931772075
17369 -7.3251552931772075
19416 -7.3251552931772075
19557 -7.3251552931772075
19877 -7.3251552931772075
29668 -7.3251552931772075
29887 -7.3251552931772075
29889 -7.3251552931772075
29909 -7.3251552931772075
32351 -7.3251552931772075
32380 -7.3251552931772075
3628 -7.3251552931772075
41149 -7.3251552931772075
8162 -7.3251552931772075
83863 -7.3251552931772075
8506 -7.3251552931772075
9490 -7.3251552931772075
9717 -7.3251552931772075
