Query is the topic title = "Illiteracy Arab Africa"
Doc_ID JM_Score
34410 -4.770815854788553
83869 -4.798083448589594
26011 -4.810982321393832
54126 -4.858363468491336
68798 -4.893483681950309
53188 -4.922295590046804
7397 -4.958631112416165
54675 -5.01997763770278
28354 -5.0993808659032815
54716 -5.184327129621257
60740 -5.224047364972655
45201 -5.256220853838798
6158 -5.363834676397627
9382 -5.370317588185916
86201 -5.38271207577063
62306 -5.405452324249657
38696 -5.434243377399903
85424 -5.460943831968791
41614 -5.482545679434736
50474 -5.598149222383145
15462 -5.8304634056776665
19908 -5.8304634056776665
26511 -5.8304634056776665
39258 -5.8304634056776665
39840 -5.8304634056776665
48020 -5.8304634056776665
69372 -5.8304634056776665
8092 -5.8304634056776665
