Query is the topic title = "Improving aircraft safety"
Doc_ID BM25_Score
72134 1.3712474469911058
64896 1.280376833767748
23698 1.1888493468661925
74605 1.1543413791266461
3666 1.1489814495573092
11852 1.109972105062102
75564 1.0732585533789032
11744 1.025269390572595
63379 0.9947153302904554
21265 0.8947826802196585
72032 0.8856296367155956
76550 0.8856296367155956
44232 0.5109776502303861
30864 0.4926102677694945
37657 0.4653480253213873
28717 0.4550989370889807
7041 0.44581296631148704
78628 0.426622179866308
77430 0.42391026226217243
77431 0.4237311631324978
60421 0.3905055617815427
2977 0.38236080685446894
2510 0.37898463229308416
2511 0.37898463229308416
20778 0.35061131237064364
5185 0.34389168166495254
5189 0.34389168166495254
21673 0.3412686566224072
62309 0.3339763767482243
5175 0.32485872697496737
77687 0.28769754989943025
43129 0.283157899901205
8511 0.2764879513059526
8828 0.2764879513059526
13600 0.2762987726673098
13519 0.2658352343652353
15334 0.2658352343652353
11690 0.23569369252695666
8872 0.1995708740899933
41351 0.19021557159205818
21077 0.13821196722507917
85188 0.12896759568249616
29116 0.11408298848874429
15583 0.1077514170383334
16678 0.1077514170383334
12097 0.10697700078491355
15211 0.10697700078491355
33769 0.0
7798 0.0
7799 0.0
81564 0.0
8310 0.0
