Query is the topic title = "Symptoms Parkinson's disease"
Doc_ID JM_Score
38244 -6.593769838229729
84331 -7.0819985326854304
74775 -7.185912569865636
77971 -7.186783459063844
79418 -7.248630760290134
13984 -7.443818559767502
73186 -7.69953804337361
76564 -7.69953804337361
72052 -7.69953804337361
78866 -8.076655101772044
77921 -8.253399925277623
80435 -8.51844878719858
54175 -8.698205315749675
44818 -8.78937462984175
54747 -8.8898023957225
62470 -8.971676304089822
53720 -9.058445387087255
61734 -9.150434597124281
54157 -9.161659947135536
86159 -9.186435473273772
86296 -9.22156670394224
69461 -9.300147099280696
39922 -9.437256434786063
68853 -9.996780545238071
34274 -10.058535348740161
39149 -10.425811825826422
44789 -10.425811825826422
54203 -10.425811825826422
75018 -10.425811825826422
67794 -10.425811825826422
68921 -10.425811825826422
71255 -10.425811825826422
59532 -10.425811825826422
61683 -10.425811825826422
7121 -10.425811825826422
45278 -10.425811825826422
68856 -10.425811825826422
29942 -10.425811825826422
61721 -10.425811825826422
66820 -10.425811825826422
36421 -10.425811825826422
64629 -10.425811825826422
70648 -10.425811825826422
36966 -10.425811825826422
44857 -10.425811825826422
16877 -10.425811825826422
72267 -10.425811825826422
39110 -10.425811825826422
66005 -10.425811825826422
68421 -10.425811825826422
36992 -10.425811825826422
67261 -10.425811825826422
36985 -10.425811825826422
82415 -10.425811825826422
55832 -10.425811825826422
37094 -10.425811825826422
65315 -10.425811825826422
67271 -10.425811825826422
67267 -10.425811825826422
53615 -10.425811825826422
61698 -10.425811825826422
68865 -10.425811825826422
69428 -10.425811825826422
39150 -10.425811825826422
65439 -10.425811825826422
64651 -10.425811825826422
68862 -10.425811825826422
4408 -10.425811825826422
39153 -10.425811825826422
66084 -10.425811825826422
