Query is the topic title = "Friendly fire deaths"
Doc_ID JM_Score
9843 -6.527909128657309
7486 -6.553628052921249
85553 -7.8011515372433795
48981 -7.964612521348681
67115 -9.023318331872982
68370 -9.212562583168413
68780 -9.25016371418484
79565 -9.424438171764892
53133 -9.47234987390971
39184 -9.480454248042477
78577 -9.50743412080729
64294 -9.569750174626126
66981 -9.610984133660573
65174 -9.61733533820506
4017 -9.634827220240943
68784 -9.67743691177989
68722 -9.70662204440057
53131 -9.708195266843749
69307 -9.709705995860983
68777 -9.720843754857388
54214 -9.744068035676083
54492 -9.806929970143255
65757 -9.848862546590045
71710 -9.858950288229305
37594 -9.907539433119336
70633 -9.912926162666498
65789 -9.941527836307353
82847 -9.990954157604678
30846 -10.021622638125075
82634 -10.056370092864487
86326 -10.056370092864487
69325 -10.091495339993575
68140 -10.18314429507988
70650 -10.193249563301006
71676 -10.258892501918314
66987 -10.261413795868371
69279 -10.309802812801113
64122 -10.319452834515733
65683 -10.325337602243476
65677 -10.32964957449768
68719 -10.336650780105945
28202 -10.806316461921245
35258 -10.806316461921245
55419 -10.806316461921245
58292 -10.806316461921245
58293 -10.806316461921245
58301 -10.806316461921245
61290 -10.806316461921245
61293 -10.806316461921245
61298 -10.806316461921245
61302 -10.806316461921245
61315 -10.806316461921245
61329 -10.806316461921245
61382 -10.806316461921245
62744 -10.806316461921245
62747 -10.806316461921245
62784 -10.806316461921245
64176 -10.806316461921245
64322 -10.806316461921245
64800 -10.806316461921245
65850 -10.806316461921245
65932 -10.806316461921245
65951 -10.806316461921245
65957 -10.806316461921245
67067 -10.806316461921245
67140 -10.806316461921245
68141 -10.806316461921245
68145 -10.806316461921245
68296 -10.806316461921245
68720 -10.806316461921245
68741 -10.806316461921245
68765 -10.806316461921245
68768 -10.806316461921245
69276 -10.806316461921245
69282 -10.806316461921245
69324 -10.806316461921245
70329 -10.806316461921245
71307 -10.806316461921245
71577 -10.806316461921245
71706 -10.806316461921245
72704 -10.806316461921245
72873 -10.806316461921245
72888 -10.806316461921245
74091 -10.806316461921245
74189 -10.806316461921245
75414 -10.806316461921245
75872 -10.806316461921245
77086 -10.806316461921245
78520 -10.806316461921245
80078 -10.806316461921245
81715 -10.806316461921245
81732 -10.806316461921245
82870 -10.806316461921245
83222 -10.806316461921245
83252 -10.806316461921245
83258 -10.806316461921245
83260 -10.806316461921245
83765 -10.806316461921245
85099 -10.806316461921245
86229 -10.806316461921245
86626 -10.806316461921245
9343 -10.806316461921245
9420 -10.806316461921245
