Query is the topic title = "China Pakistan nuclear missile"
Doc_ID BM25_Score
17004 2.160372370596181
15074 2.098554301028307
13294 2.098554301028307
7320 1.9422089916158407
13309 1.8949176379135675
49980 1.879736886002752
3885 1.8524891194709021
79604 1.8124532188622124
14772 1.8056283621850635
7289 1.7536688558277618
75621 1.7189185473365245
79669 1.7189185473365245
6604 1.697527337649853
43938 1.6746600111194148
44187 1.6638158847743065
58913 1.4622953918104824
9820 1.4536054231254614
16992 1.452007722330119
9819 1.4501064577625082
15415 1.4416107925181594
15410 1.4409734304917494
14556 1.4281860132477906
14439 1.4017418870999983
34792 1.3954420509225276
45221 1.3896388313674353
11445 1.2913842392351178
50029 1.2866543162681499
29645 1.2791188653433965
37711 1.270177145861196
9384 1.2579642083484837
46229 1.1964274664410584
3868 1.1536459704418969
75560 1.1276087807741035
29520 1.0014514135118007
17857 0.7734590731436809
46302 0.7184238792452723
47899 0.6879396917157373
10675 0.6862796636919075
14486 0.6829899854331993
62800 0.6810161217118507
15288 0.6768190339878247
7730 0.672073550107559
17782 0.667686367001331
75389 0.6599640756688377
13221 0.6591876193222999
45050 0.629106744444583
14655 0.6021831330896756
38684 0.5686319077336638
17787 0.5521591643305529
71564 0.521132399674554
16632 0.4694500775830105
33391 0.4621537001359163
34744 0.45991404169543915
42245 0.450422617488397
71726 0.3831038657053443
39215 0.3798865865051056
28141 0.07446007686631995
25392 0.07445023993338595
29535 0.07435201336691194
75327 0.07383698730364109
20412 0.07353920290846595
59764 0.07277002537257705
81408 0.07251906595666978
77066 0.07216223249229425
23121 0.07183524990779773
20858 0.07168785929381197
80049 0.07127721584497806
54296 0.07079246570761262
77009 0.07032435125306612
9993 0.07018583859381726
82630 0.07016674273541686
5108 0.06969227493179567
73898 0.06962063294608763
18345 0.06958235679876258
65688 0.06946615948049296
5140 0.06881242009204876
13518 0.06806609954841598
57102 0.061716759128149515
73326 0.0
68028 0.0
31141 0.0
