Query is the topic title = "Environment National Park"
Doc_ID JM_Score
65284 -6.451705783664083
60155 -6.583193775852717
51691 -6.605401929222179
62292 -6.696430991059211
60221 -6.702294659662813
59351 -6.720849607544335
9954 -6.838196306563266
39864 -6.843836833109516
39304 -6.938339288188043
75561 -6.960388840804347
39972 -6.960782720283331
55848 -6.975387993375559
75471 -7.009202617986798
39883 -7.066161950786575
75641 -7.076895590589902
17505 -7.095337607536104
78720 -7.096922072983163
83965 -7.100633467779733
57150 -7.129715053162832
85236 -7.149716770666326
27814 -7.3245710992211315
81592 -7.384820913643244
58503 -7.384901696692715
70026 -7.408398553289319
52215 -7.408929323622053
62212 -7.496407757512241
33060 -7.603850013298111
50327 -7.695808378552206
85214 -7.856033976153048
19480 -7.862781832973145
62213 -7.8813761926470205
71517 -7.9024889578948265
35053 -7.910561213310344
86878 -7.949943574143086
58514 -7.987254601587089
25765 -8.033033819028626
83429 -8.09178269911483
41320 -8.155313167281687
82226 -8.183262115192957
80497 -8.184040448159177
63259 -8.222440900906616
80643 -8.227116527075243
19505 -8.276561751910528
83314 -8.284014250346459
83315 -8.30311946774873
76612 -8.432880752916713
83332 -8.43547560985348
6119 -8.463687877495804
43628 -8.499302939296125
49518 -8.907042377251503
82966 -8.907042377251503
47192 -8.907042377251503
25144 -8.907042377251503
61475 -8.907042377251503
61663 -8.907042377251503
28710 -8.907042377251503
