Query is the topic title = "College tuition planning"
Doc_ID ModelC_Score
69863 12.94386936274387
15776 12.785138866795588
70556 12.019283043858524
60528 11.591380383862269
46458 9.760650562300146
18235 5.468021358392414
47530 4.214777650785102
60483 3.7931949363659734
75483 2.524336325292311
68037 2.272684651675568
73550 1.7733273411384929
22585 -1.5798016186135093
22584 -1.659516845915917
21688 -1.661334177822201
70456 -1.732006657875073
19930 -1.7920398207186943
11352 -1.7929027054442337
11732 -1.7929027054442337
14554 -1.7929027054442337
4075 -1.7948688465478388
6985 -1.7948688465478388
8125 -1.7948688465478388
4063 -1.8530831820479503
11715 -2.2020171356672185
