Query is the topic title = "Nuclear plants U.S."
Doc_ID JM_Score
45159 -3.1988445673996266
38191 -3.214831973798477
15228 -3.286374047708967
14933 -3.2881201833393057
67522 -3.3389235725449726
60588 -3.3901534071991204
9384 -3.3941155896719186
78479 -3.4488359735673977
22250 -3.5036235301929652
59083 -3.507986144523759
56499 -3.5125983002112737
83225 -3.5177230576010174
71223 -3.5443364201362444
80102 -3.5888852772556357
76216 -3.5950948852389026
4984 -3.628199538903712
6940 -3.6555395517933666
75770 -3.6843673378076556
86111 -3.7121622194855375
69725 -3.7151483981899895
63280 -3.737100653414852
66301 -3.7629144776298835
45374 -3.7799343329327653
46655 -3.7917060919985115
78928 -3.8167513757036122
40554 -3.883280383852833
78775 -4.010194301772902
19953 -4.105790454074594
74632 -4.127201239068089
