Query is the topic title = "Drive-by shootings"
Doc_ID BM25_Score
19409 1.5669550139371595
64482 1.5072499523601335
53361 1.428316248292799
19411 1.4037442761090517
19420 1.386334590568363
19885 1.2631975647646485
3148 1.1946239595989014
50614 1.1200546697685223
54538 1.0143010197987699
53269 0.9215559278316142
39907 0.6141811910509625
26648 0.564821173159921
85997 0.4967626230246081
23361 0.48575240193515345
75429 0.3870857333352828
6318 0.3868688443282371
85411 0.38424064368490035
83810 0.30474220620007136
83868 0.2906482075456397
19408 0.2525004818936434
83267 0.22624034023808431
75435 0.2260594920140653
75433 0.2140805240830106
75431 0.210416931808253
78572 0.20070994609940238
78574 0.20028350722091817
78580 0.19915514597135894
19417 0.0
23349 0.0
64772 0.0
67327 0.0
76403 0.0
76408 0.0
76411 0.0
78577 0.0
78582 0.0
79548 0.0
79552 0.0
79565 0.0
80280 0.0
80282 0.0
80283 0.0
80285 0.0
80290 0.0
81462 0.0
81465 0.0
82162 0.0
82188 0.0
82191 0.0
82908 0.0
85535 0.0
