Query is the topic title = "Indian casino laws"
Doc_ID BM25_Score
50020 2.5328727352705274
58137 1.8325011396831812
76605 1.8232944421390325
61647 1.5759526298203501
48443 1.488455410407219
52066 1.4685869489516161
5671 1.3873403649044782
38068 1.367319188773068
79396 1.360806329188939
43604 1.3578516581878965
46714 1.3178682388851777
53345 0.9903074271987624
15606 0.3261634238810538
44746 0.32613172740915325
77790 0.32326336288644875
75452 0.32123611710972555
61561 0.3201752013339813
81480 0.31901043541360724
35782 0.3165208625618128
80477 0.314580559692263
9611 0.30914785071183726
57152 0.29813871564581496
62221 0.29260433587481466
29045 0.29142437094305096
20316 0.28951175262143747
17078 0.28951175262143747
44554 0.1182060554152792
62192 0.11620774974254221
65206 0.11504087132020684
79601 0.11240720083993667
67715 0.11204077395237096
70456 0.11196777506436749
86068 0.1001564738427589
3627 0.0
6985 0.0
14554 0.0
19930 0.0
21688 0.0
39400 0.0
22584 0.0
4075 0.0
58894 0.0
11732 0.0
28761 0.0
8125 0.0
11352 0.0
