Query is the topic title = "Crime Statistics Great Britain"
Doc_ID JM_Score
59659 -9.659507651409406
58438 -10.454223981829609
73397 -10.532160350791415
75562 -10.810641223702795
84627 -10.87095739392832
21172 -10.881771041026976
69112 -10.955507889280918
60928 -11.054091934588762
46142 -11.077002245557345
53308 -11.155622059024337
5870 -11.167921459662589
3169 -11.214434613775971
74790 -11.352009552430449
14567 -11.361532734890899
43806 -11.404493133072322
26253 -11.436009665764637
13142 -11.522333689405976
66785 -11.564225865700228
74778 -11.600144760334837
14098 -11.603583367046527
73372 -11.614481892926921
74917 -11.617288475976439
26301 -11.8468676229994
73337 -11.86908659539692
10616 -11.926712826154079
56579 -11.935962256957287
12892 -12.100396843905004
12890 -12.120493366661812
54608 -12.220700200788427
15065 -12.242549968017926
49545 -12.570847620460562
