Query is the topic title = "Deaths mining accidents"
Doc_ID JM_Score
48981 -5.541975104302983
39184 -5.650952147384002
62781 -5.871505583531912
43393 -6.817522784985181
4527 -6.966042895714451
78091 -7.063086406570385
75135 -7.355624879100381
78092 -7.4061211728706375
64800 -7.441025235110613
21067 -7.447862276621129
12555 -7.482133002588586
69629 -7.593842560517798
71406 -7.593842560517798
69633 -7.6249032005408175
16241 -7.760042810820952
45819 -7.777059263745597
25918 -7.77992484308613
24062 -7.834313567641951
75338 -7.919936607250037
23601 -8.001871388891031
21903 -8.021572935909468
15690 -8.02892270258374
20830 -8.033924187908045
49288 -8.207922991118053
32907 -8.217656023536625
57033 -8.239252946616443
9980 -8.283037535355483
3149 -8.286116228192908
49328 -8.29738381022086
10994 -8.301045669768811
11627 -8.304662205690667
39712 -8.305175210106277
23947 -8.315249319876468
22083 -8.35406048554145
47759 -8.35406048554145
67460 -8.35406048554145
24271 -8.372242039185414
55400 -8.378564171892082
39652 -8.380897333517101
36959 -8.411061419728293
15861 -8.442961771205443
81047 -8.449210395112921
33737 -8.469662807136006
26947 -8.474758950500798
86836 -8.491777928663874
3156 -8.495268991443826
45828 -8.498708041752748
71948 -8.504327609613194
34178 -8.514711774721059
49144 -8.588748715708316
47783 -8.596055389978359
2786 -8.623995684417745
22769 -8.65033926983776
71759 -8.87207192919918
