Query is the topic title = "Child custody cases"
Doc_ID ModelC_Score
51139 11.996095724986697
15776 8.141590770095023
78626 3.2302324969545495
75624 3.050049727141558
24340 1.719541130871557
26073 1.675571793374238
31530 0.3767935320279361
11402 0.04574928739566811
68812 -0.016751613496399198
58504 -0.22124268987574006
23398 -0.22216726538807752
29729 -0.250716879015598
49766 -0.5093406716989763
17498 -1.1630497180841792
67717 -1.1826429450215328
16953 -1.2866101154214906
16575 -1.3453961799744656
58651 -1.4291159979655115
4933 -1.5046225541075466
46566 -1.8077277458174943
73598 -1.8496762108809959
61540 -1.8872738571588674
51780 -2.0197553237740697
34684 -2.1664359386107943
65289 -2.188867084645596
51841 -2.1941388776996966
29314 -2.3754373713924166
61554 -2.407031060599601
59340 -2.481306696495131
82229 -2.544674650098881
56735 -2.5720192758143936
58582 -2.6758552042361394
25832 -3.028970776465343
58428 -3.121969948290027
62293 -3.427268897590239
67144 -3.538484023753485
64476 -3.7623360310354386
55187 -4.254953122399793
56519 -4.2841575341810145
58676 -4.611655900366027
