Query is the topic title = "computer simulation"
Doc_ID BM25_Score
45396 1.374525769038904
25063 1.3648907758021513
58343 1.3480177507957662
22321 1.3379225617003867
6857 1.3010614761633803
44400 1.2584538876835825
43139 1.1701918006661007
11825 1.1198877949867123
18393 0.9000864247394766
18151 0.9000864247394766
35886 0.20604044711043001
13885 0.2058874323355984
35214 0.20426327606887687
33779 0.20426327606887687
57378 0.20082246507982116
36005 0.20073428916182073
12877 0.19978618230541614
16137 0.1972102002112814
13939 0.19259155362825875
13069 0.1923980694121799
9557 0.19233893232759605
16139 0.19214293138903213
20461 0.1899675674329479
13065 0.1878380396105591
16767 0.1874094911374391
44009 0.18670703318464424
80790 0.18649586248496894
2789 0.18366714920741276
38058 0.18139556799371226
77763 0.18074130615626946
56423 0.17904123056680937
70874 0.17846041485351136
69819 0.17846041485351136
42990 0.17648534076110212
42862 0.17648534076110212
35785 0.17386848684679346
55086 0.17370830695353653
55052 0.1691881342892094
38134 0.1688850540286072
29728 0.16248159542434143
45138 0.16068156388361768
22244 0.15869201155342766
11288 0.15453017632891217
47161 0.15311367807088727
46978 0.14034905371818715
58983 0.13985853252267214
72912 0.13681409132622965
46402 0.13599622735563607
40745 0.1359750334622039
74567 0.13002135804018683
82249 0.12322360870534321
17115 0.0
77680 0.0
28761 0.0
67528 0.0
45414 0.0
42848 0.0
8751 0.0
66336 0.0
