Query is the topic title = "Substance abuse crime"
Doc_ID BM25_Score
79605 1.7414334855292166
35104 1.708884812007493
41487 1.5775712631842693
43962 1.3887832988988544
19488 1.2924876576528943
8768 1.2337832451981456
42907 1.0588103183998814
46422 1.0374380581954354
48692 0.9334064186522448
15404 0.8956513721252244
83238 0.8810289921180227
3641 0.79964030438312
76750 0.7898221435275122
76779 0.7890524903862305
3610 0.7574980286466784
59914 0.7441397710968726
60305 0.7098572574546174
60227 0.6411124417314433
37153 0.5273918776416198
58438 0.5091446181776967
34428 0.4834401717148911
55797 0.4707243350856378
54695 0.4447077776592552
11114 0.43064512853344916
19365 0.4141132164536437
55914 0.38443508345496785
84892 0.36248997695182034
25548 0.3602508841005223
82677 0.35212743236659744
72605 0.3452136329421617
61191 0.3288897662109564
12740 0.32344010004835927
43806 0.31687683351228835
58126 0.25538124958614333
26322 0.19897721869858628
73988 0.13664468153522374
70629 0.0
5650 0.0
25956 0.0
22906 0.0
72885 0.0
78418 0.0
70643 0.0
64168 0.0
52913 0.0
9473 0.0
