Query is the topic title = "Pig organ transplants"
Doc_ID JM_Score
71102 -5.612919450184722
67204 -6.170641431541561
54844 -6.846512020524043
9544 -6.910521621910055
50076 -7.067454875552856
79525 -7.128489660896448
65692 -7.230230482734056
81694 -7.2596625393844985
41231 -7.261103099969872
48566 -7.353144095307638
58507 -7.40028315579725
35853 -7.429158945433361
37425 -7.470959939512941
62586 -7.554509633524818
79033 -7.939795204747242
21113 -8.219047103796647
24747 -8.68611812035916
24839 -8.68611812035916
42485 -8.68611812035916
5166 -8.68611812035916
73930 -8.68611812035916
