Query is the topic title = "Aid to handicapped people"
Doc_ID BM25_Score
41538 1.6307795120428858
14196 1.5537938262230857
39661 1.5357173516386151
39926 1.434193354522714
32400 1.3127959080055718
25529 1.0842543744267088
62392 0.9970280263291289
3936 0.9831075874441181
17390 0.8402364351872759
17360 0.8211789534520704
72985 0.6147498779590879
25220 0.57196224833673
30390 0.3910761213150909
52385 0.3685154920728808
40902 0.35745311332397633
16941 0.35680042961127284
40427 0.3542133570098618
18090 0.3336500317878891
41792 0.29443651725330044
34498 0.2696518426179031
56129 0.22138334813116362
30943 0.0
33589 0.0
74269 0.0
77243 0.0
80308 0.0
