Query is the topic title = "Indian casino laws"
Doc_ID ModelC_Score
50020 -8.441949911558599
58137 -9.242491396043896
52066 -9.62360183074227
48443 -9.716546076179613
76605 -9.906338674369302
53345 -10.072318103587708
61647 -10.136314175324426
17078 -10.147974961346602
20316 -10.147974961346602
9611 -10.153225143830074
5671 -10.235401587332618
86068 -10.23874177791288
38068 -10.27655350049202
43604 -10.29255727456043
80477 -10.356762438786333
79396 -10.358157420953326
35782 -10.36693569043393
79601 -10.370163970707436
67715 -10.376335420061496
70456 -10.37890920429326
46714 -10.382182012201888
65206 -10.383120955173386
62192 -10.393801961336896
15606 -10.399420523685935
44554 -10.40640225277153
75452 -10.438554899894207
62221 -10.441287183701174
21688 -10.44564618951068
22584 -10.448247482106275
19930 -10.479898791956309
11352 -10.482321199958447
11732 -10.482321199958447
14554 -10.482321199958447
57152 -10.483728721686754
3627 -10.493459803156444
4075 -10.493459803156444
6985 -10.493459803156444
8125 -10.493459803156444
81480 -10.494783689125237
44746 -10.540475536285033
77790 -10.581342063942946
61561 -10.606343370984701
29045 -10.668555473097014
39400 -10.883616151415143
58894 -10.895558347360083
28761 -10.898314547875824
