Query is the topic title = "Tourism Great Britain"
Doc_ID JM_Score
71157 -8.221832968867467
51576 -8.982477304795504
79950 -9.237527081917882
59244 -9.288082400115636
77936 -9.437241953954798
67673 -9.687052183566923
31404 -9.69283123930575
37330 -9.773423792604794
69377 -9.805415544472602
78164 -9.869157486230824
66686 -9.904557101389976
28185 -9.908517847276583
71159 -9.94604266151927
17736 -9.94604266151927
67107 -9.963516160729654
67411 -9.963516160729654
36212 -9.971962348935309
61532 -9.980225409745241
9462 -9.981856700376916
41791 -9.987584556089587
17930 -10.019036299640621
58209 -10.020508614208824
31761 -10.029223120906988
72535 -10.048799796053494
18297 -10.069242608850539
18529 -10.085453519949384
42439 -10.09000639984697
38356 -10.15760037144884
18552 -10.177054234106755
55602 -10.255981136140948
75282 -10.266093436404589
45168 -10.304388135189457
31249 -10.346267956259592
31947 -10.346267956259592
86459 -10.414010149692144
52237 -10.430706574991438
86286 -10.435926817642274
25590 -10.436443816508895
20760 -10.461907804150844
45161 -10.535437675303802
59521 -10.571064020495328
48098 -10.62501788254718
3169 -10.658198272528796
60334 -10.716004443850123
71894 -11.062422195224809
42848 -11.062805722026159
57876 -11.063162471887372
7535 -11.157637776770073
45642 -11.157637776770073
8007 -11.157637776770073
7622 -11.157637776770073
76772 -11.157637776770073
23437 -11.157637776770073
62594 -11.157637776770073
48786 -11.157637776770073
47338 -11.157637776770073
10117 -11.157637776770073
79823 -11.157637776770073
63648 -11.157637776770073
63689 -11.157637776770073
15865 -11.157637776770073
