Query is the topic title = "Mountain climbing deaths"
Doc_ID BM25_Score
43899 1.338183390335001
27525 1.261708864136589
13135 1.1809579430455797
7359 1.1594152373193685
47896 1.1244424268770046
69511 1.0402611540055602
74200 1.0094076926477662
36318 0.9477023169056507
19626 0.9325973132207948
12579 0.9325850142839918
35258 0.9317791400966284
12658 0.9307797534837977
27535 0.9290161067208881
26257 0.9285732608732103
3364 0.9258076909317816
71648 0.8963350257259883
24598 0.851257325192689
71904 0.8510017688792475
49230 0.8434474947898105
30016 0.816394792744056
12855 0.7773384364775118
19705 0.7637753189035459
44236 0.6576482242980215
26578 0.6437760695046184
19669 0.6034438418113552
67280 0.5947739756363396
14752 0.5795833777463192
27814 0.560930956471035
13382 0.4819934256600621
81949 0.47952359732776906
26110 0.3877772680987621
17505 0.38353183315592687
24481 0.3772426185054665
24483 0.36870240744057814
24492 0.36070327123711116
35292 0.3289617005658788
12856 0.3016096984527643
13385 0.29934700347324916
19700 0.0
33969 0.0
36435 0.0
5418 0.0
32470 0.0
5410 0.0
33964 0.0
6596 0.0
11633 0.0
81347 0.0
39972 0.0
73106 0.0
