Query is the topic title = "Problems illegal aliens U.S."
Doc_ID JM_Score
46494 -6.567016017720984
76669 -6.633412917140452
72826 -6.809294199591287
72899 -6.8573112610463385
35148 -7.056282088318131
44081 -7.141076875060856
41297 -7.211889633835618
75465 -7.28857061521228
83428 -7.293378083902555
21791 -7.353492081506154
75593 -7.392571805154468
67400 -7.485221905782268
83268 -7.550265747717206
82198 -7.667809573686426
75590 -7.688169645986382
20126 -7.7737410898816375
64275 -7.824261019185071
16900 -7.825358265207081
83266 -7.82902640507565
81788 -7.8432710836050425
55197 -7.898477450826907
83427 -7.901599133658618
83880 -7.91026894741209
86881 -7.91026894741209
46509 -7.941815220280173
78782 -7.9457820916427
83958 -7.982658410329994
83312 -8.004562980150196
83946 -8.08167185696663
73475 -8.088745784330431
83336 -8.116194471555602
3142 -8.19333043509612
9413 -8.202626232580808
16727 -8.256994065147794
82927 -8.272099091816026
8369 -8.314664488995835
24499 -8.3294335915003
31459 -8.351072373232586
72895 -8.361809817816379
73037 -8.379251006882189
75714 -8.389088712168906
9660 -8.400021329132796
83913 -8.431143478711295
83332 -8.44456647005688
16655 -8.468056771618153
22875 -8.487164846786504
55879 -8.492528234312282
83185 -8.588898765162213
58611 -8.589726918784498
49804 -8.599750778977485
22696 -8.61428641644569
86751 -8.623252777653818
72821 -8.66299396063118
58426 -8.6635628704911
43886 -8.71356481273688
63773 -8.71477636644201
75487 -8.760401628042716
83339 -8.770575234169776
11669 -8.856267355032909
24827 -8.970841538590653
24350 -8.972007885570452
11342 -9.292315854481538
11360 -9.292315854481538
15746 -9.292315854481538
47225 -9.292315854481538
51258 -9.292315854481538
58143 -9.292315854481538
64685 -9.292315854481538
67535 -9.292315854481538
71186 -9.292315854481538
83364 -9.292315854481538
85393 -9.292315854481538
