Query is the topic title = "WTO trade debates"
Doc_ID JM_Score
78305 -7.234626189096447
65465 -7.254527917193533
66118 -7.254527917193533
80891 -7.365460878621523
68756 -7.377119243963345
31784 -7.377980370058882
52721 -7.46978936281427
65311 -7.474564792759086
65501 -7.476413823659149
79698 -7.476697085858114
78998 -7.476697085858114
67433 -7.523192464674471
67275 -7.523192464674471
86691 -7.549597854546991
34733 -7.559764393274102
66181 -7.678008765022539
7741 -7.693520072874493
49229 -7.699011557973793
46122 -7.699011557973793
82689 -7.715068095464294
59518 -7.766996323549998
44221 -7.847624358973787
41556 -8.081290101924463
40131 -8.081290101924463
57876 -8.631852842292062
71894 -8.736193197513343
42848 -8.768974403479096
2738 -8.813389498404337
42847 -9.15100213193842
