Query is the topic title = "Progress in treatment of schizophrenia"
Doc_ID BM25_Score
61677 1.367556539832752
80908 1.3356548472880956
64892 1.2621303808675672
20763 1.1917896053159784
28903 1.0432306040124144
43173 1.0204572283554165
2906 0.9869403551934128
84529 0.8154086462244836
47129 0.7416787400897459
50269 0.7125017238355921
28826 0.6907625120162855
35104 0.5904666495382334
33112 0.580134183978399
9544 0.5275377684526371
43241 0.5126051716713276
72892 0.3974000219661571
37614 0.3838342183941024
26058 0.33920307574777664
63369 0.3275483419028946
13367 0.2280640638480273
63176 0.21237967850790312
26651 0.0
69421 0.0
49709 0.0
68843 0.0
53426 0.0
8300 0.0
2798 0.0
59350 0.0
57755 0.0
64442 0.0
83223 0.0
