Query is the topic title = "Aid to handicapped people"
Doc_ID ModelC_Score
62392 23.373235347997237
41538 12.261727104516382
39926 11.800274705546903
39661 11.509276269841735
3936 10.431052826841308
32400 5.409044182116918
14196 4.58013722810216
30390 2.6842668768962215
72985 2.0002253738797777
34498 1.765898268678253
30943 0.7710039005066989
33589 0.705581124277572
25529 0.6167467653918942
25220 0.5044664383026408
17390 0.44129373389386417
17360 0.4297248390356925
56129 0.10814304400232368
52385 0.04826777934984669
74269 0.0
77243 0.0
80308 0.0
41792 -1.3877787807814457e-16
18090 -0.18082472823175438
40902 -0.19368751817813687
40427 -0.19489304215019998
16941 -0.19860136641944268
