Query is the topic title = "Aborigine health"
Doc_ID JM_Score
9981 -4.316181409585493
74036 -4.481137809210307
21511 -4.543141216113029
25328 -4.566251177310226
53830 -4.599890175572342
7225 -4.619703149693728
19285 -4.76017021931559
4528 -4.797096942995136
65633 -4.895530127120031
65604 -4.929505515709291
2345 -4.956235662087765
2346 -4.962694686549602
20350 -5.045153836249606
46194 -5.076306207883794
61262 -5.087207851831795
4546 -5.141256763312678
13147 -5.150825244514232
14377 -5.1714068991876445
68718 -5.278228959359862
2415 -5.312070116619516
30653 -5.340165261153689
2725 -5.352938077745099
74846 -5.384771506940812
68716 -5.39144945373816
69236 -5.412617973668902
79951 -5.558376961129817
78418 -5.649121058547616
75278 -5.666119561306323
78447 -5.708430032293892
79988 -5.7154934688119665
12109 -5.947365580410379
11302 -6.172746588495979
57243 -6.172746588495979
