Query is the topic title = "Sea turtle deaths"
Doc_ID BM25_Score
66879 2.1933646177030415
61252 1.6330750966153433
85322 1.625808980029074
39136 1.3380616857525398
81418 1.185592849797441
80107 1.173706685506482
27297 1.1315022113308324
78455 1.1122233135105026
80039 1.0809471674040485
46874 1.0608893028349533
82828 1.043365141673706
4650 1.0215692416162019
78483 0.9677224404369951
74200 0.9637999221290288
53354 0.9627240228446201
21644 0.9176371805824841
65604 0.8914607380265505
85108 0.8677551258274467
77179 0.8498593776730106
49235 0.8263016582443696
78456 0.815678348596669
81444 0.8093214304340927
30868 0.7818121160723239
33539 0.7511274674709045
52319 0.6773416104119644
13233 0.6714559378664058
55560 0.6682343048760817
22546 0.561853436519733
5951 0.5407558548139738
62388 0.5319520598179359
81237 0.5310884638941655
49674 0.5267117447372953
56624 0.4350807288561691
50142 0.3354405402228265
48265 0.3320606731553566
11151 0.0
11889 0.0
15646 0.0
15811 0.0
21408 0.0
23165 0.0
24560 0.0
28529 0.0
30000 0.0
3401 0.0
47449 0.0
51789 0.0
54780 0.0
63616 0.0
74640 0.0
