Query is the topic title = "Sea turtle deaths"
Doc_ID JM_Score
66879 -6.170206464344828
85322 -7.053418949761786
81418 -7.303364406643312
80107 -7.304024288818624
61252 -7.348747787645578
46874 -7.415913956782383
80039 -7.484749520289564
4650 -7.605825916960283
78455 -7.611126319886974
74200 -7.6144772886890495
82828 -7.670663270249241
39136 -7.6917955524079265
78483 -7.711752949064374
52319 -7.76794252565602
21644 -7.840174850687905
53354 -7.870342790236127
27297 -7.938049723562984
85108 -7.9443144940702135
49235 -7.981161342569331
78456 -8.06651304166554
81444 -8.079588520782472
55560 -8.088615384374481
77179 -8.308248401595758
5951 -8.327975551007887
62388 -8.343714803732263
81237 -8.34624302053416
49674 -8.387179895617496
30868 -8.460024206281084
65604 -8.484453835494831
33539 -8.516857072591442
56624 -8.55381539195055
13233 -8.707135910981652
50142 -8.818304456623379
22546 -8.822465129024602
48265 -8.825354452947245
11151 -9.294853508079266
11889 -9.294853508079266
15646 -9.294853508079266
15811 -9.294853508079266
21408 -9.294853508079266
23165 -9.294853508079266
24560 -9.294853508079266
28529 -9.294853508079266
30000 -9.294853508079266
3401 -9.294853508079266
47449 -9.294853508079266
51789 -9.294853508079266
54780 -9.294853508079266
63616 -9.294853508079266
74640 -9.294853508079266
