Query is the topic title = "Rescue of kidnapped children"
Doc_ID JM_Score
11930 -6.456677680834883
3837 -6.475573471921523
11923 -6.539967111925664
25205 -6.635124051737389
9591 -6.663004678355591
49815 -6.676774679531604
11960 -6.746501113491257
65394 -6.7646373838921265
11481 -6.770148232686667
12812 -6.851149183728291
6636 -6.916983510829858
7502 -6.9170755595486
76690 -6.928659759941638
11485 -6.943634673490074
75949 -6.965863283622194
3827 -7.007658193399971
29894 -7.015023422867863
29904 -7.04586316551894
13342 -7.047817640622604
30486 -7.0542111035980835
12479 -7.0619917289066425
19224 -7.06252794785058
73762 -7.063732834220373
15077 -7.063783990801486
3833 -7.068242454334049
4306 -7.078952575652355
16954 -7.081345834421878
4310 -7.099375980200131
11979 -7.101581017137265
27870 -7.105568075126547
8333 -7.146549693890705
29906 -7.152478999252004
33172 -7.157588926382349
77310 -7.1583929141585525
4439 -7.15968927713076
15082 -7.162889714261318
24550 -7.163595387468975
65306 -7.164578887654416
68419 -7.164578887654416
27384 -7.164727045624515
20766 -7.169577085650627
25699 -7.188487864765605
29908 -7.193923875609637
21895 -7.201244968938882
28662 -7.207400031775716
6793 -7.210098116881376
58755 -7.21452457048679
4762 -7.224805432349786
12825 -7.232085305067637
13332 -7.232085305067637
26611 -7.261361886439296
35396 -7.281005039014503
22690 -7.283975217976703
19615 -7.292419867495147
38442 -7.292806681094726
26603 -7.298462560559657
19601 -7.303901992928557
73598 -7.305640118982742
20160 -7.305796427820794
4881 -7.310643913695153
13335 -7.3143806419410815
39349 -7.322672118830847
53560 -7.325654294976429
19599 -7.326367203978286
25096 -7.326927675487273
76766 -7.331543518685113
20127 -7.332614562308363
9703 -7.337310752717515
67280 -7.337374943861677
17619 -7.339462371752738
20688 -7.354749893068014
61689 -7.358646994747906
54745 -7.36252488259791
8327 -7.372295397191923
13320 -7.372830491500006
15200 -7.374314191424569
7115 -7.376597230925258
16897 -7.392006365790087
6498 -7.4101942569577695
17517 -7.419884271475463
20133 -7.425161801762231
73706 -7.4253814321156
6503 -7.4270366229913325
25100 -7.429746163739073
24490 -7.4351511905957945
73614 -7.438521128154639
22751 -7.443338175139272
73746 -7.465021786642998
73641 -7.468203541623576
36447 -7.469160938823309
20199 -7.469679042949846
8455 -7.4743740310256195
30456 -7.485069757321552
73320 -7.50330387131269
29935 -7.517767453602042
3835 -7.517767453602042
44163 -7.52934547862472
4395 -7.537375825241785
3834 -7.550168974513975
24498 -7.563288793434856
29913 -7.566369017089693
71368 -7.570546090732703
4358 -7.582589416108996
81731 -7.598012749927657
19634 -7.604432295001314
24485 -7.616552754873445
3972 -7.636729110605401
54762 -7.63752553954623
53515 -7.642604371357139
6534 -7.6440967966803095
79021 -7.649214165296151
33668 -7.6530615444837995
53469 -7.653472878504656
13345 -7.656166057854124
13313 -7.6778693503047855
14707 -7.687044690830503
16899 -7.68821258274329
56829 -7.6884167618452395
29911 -7.7063810663052354
27386 -7.706726832567094
43392 -7.7091970028329495
53682 -7.7138721466343245
26598 -7.713897844513644
49884 -7.7170064108964835
7118 -7.722018433564315
3976 -7.733463701712146
19781 -7.740678242335384
20156 -7.740678242335384
71001 -7.751121947426045
23377 -7.753573528985132
26080 -7.790827942763595
53502 -7.81009785966815
20201 -7.826367811035102
3828 -7.847784251394424
27892 -7.864190935635077
53523 -7.867968037588508
13314 -7.8818397870540196
5862 -7.883308731763058
44865 -7.886979229528642
24515 -7.888585669188199
17587 -7.895404240854239
33203 -7.929803073771721
9726 -7.929948176695399
49856 -7.938455586667564
6497 -7.9564864258718115
64626 -7.96201767896595
25103 -7.9655487837541905
9790 -7.966348726186435
26582 -7.96718252921263
85438 -7.969824951211869
65364 -7.970223487221553
24494 -7.98130625468322
25824 -7.98130625468322
14713 -8.022354214422302
37078 -8.058495958439769
46736 -8.078904510851213
51210 -8.078904510851213
28657 -8.079231057480289
26113 -8.109863149263282
56149 -8.1176968412955
44237 -8.12481174652758
20705 -8.157487915915562
29920 -8.165681717935348
47551 -8.219652513360058
19033 -8.220869987059189
64664 -8.228077190603376
65036 -8.238125156895826
65446 -8.252093305932794
64657 -8.262025707837543
44758 -8.297668152535175
11083 -8.307607739377813
3265 -8.32060098866569
16922 -8.374793799793988
53721 -8.400647808684834
41594 -8.459779216735106
66107 -8.47832965743278
39895 -8.486276094096228
64645 -8.495714489491702
42529 -8.504546079608016
39893 -8.508060963533422
70668 -8.508060963533422
16390 -8.780217999172281
17609 -8.780217999172281
22961 -8.780217999172281
27966 -8.780217999172281
31141 -8.780217999172281
37688 -8.780217999172281
39939 -8.780217999172281
46832 -8.780217999172281
50641 -8.780217999172281
56040 -8.780217999172281
6635 -8.780217999172281
6735 -8.780217999172281
7937 -8.780217999172281
