Query is the topic title = "Economic espionage"
Doc_ID JM_Score
46547 -3.8222417791397154
46974 -3.8222417791397154
62325 -4.564040587525618
61329 -5.343587952427811
6146 -5.457274509357543
22170 -5.7527703990787895
61780 -5.761871843724407
22513 -5.799741330829319
82330 -6.0686437640334026
39496 -6.180752292553051
18586 -6.6341386328280265
26642 -6.6341386328280265
26847 -6.6341386328280265
27577 -6.6341386328280265
30647 -6.6341386328280265
63261 -6.6341386328280265
77909 -6.6341386328280265
80425 -6.6341386328280265
80950 -6.6341386328280265
81463 -6.6341386328280265
82454 -6.6341386328280265
82912 -6.6341386328280265
83167 -6.6341386328280265
