Query is the topic title = "Crime Statistics Great Britain"
Doc_ID BM25_Score
59659 2.0719058176425333
58438 0.9480014420313851
84627 0.9405358690892242
75562 0.8379271141361029
26253 0.8304461893800428
14567 0.8204679901749276
73397 0.8166368671626967
21172 0.7784018204195147
46142 0.7558736131386545
69112 0.7380013797730587
74790 0.7344064735272086
60928 0.7242609887967106
74778 0.6929865965975702
73372 0.6871881977596682
43806 0.6584837936812213
53308 0.6578709684564648
3169 0.6384626616297238
5870 0.5915722589815267
56579 0.5172993580121416
12890 0.38465131610405884
13142 0.18809507219249166
74917 0.18475303451165212
66785 0.1833954431789941
14098 0.17914462493916736
26301 0.1662723018779051
73337 0.1602185349202097
10616 0.15437925831154076
12892 0.11565706552890553
54608 0.09826373907348333
15065 0.09448467707123623
49545 0.0
