Query is the topic title = "computer simulation"
Doc_ID JM_Score
6857 -3.8279347709543217
58343 -4.211209521659493
45396 -4.237652847884143
44400 -4.298883796350327
25063 -4.373897302716321
22321 -4.4209144474869335
18393 -4.485855079989063
18151 -4.485855079989063
43139 -4.5316057927214155
11825 -4.706000354298311
13885 -4.720959765525625
35886 -4.799645499430002
16137 -4.851798876166902
36005 -4.886694836627194
35214 -4.891787392011371
33779 -4.891787392011371
20461 -4.962915463787746
57378 -4.979234118530095
38058 -4.991008217342092
44009 -5.057726084450445
12877 -5.064695019473631
13939 -5.071527131102075
22244 -5.099853249161188
9557 -5.11372764558843
16139 -5.1177817396366
16767 -5.132243304588092
13069 -5.1656787554498145
35785 -5.185611639107882
55086 -5.188878294403286
77763 -5.188878294403286
80790 -5.194037170978313
2789 -5.203181796707575
11288 -5.213881037428481
13065 -5.2164472886003175
70874 -5.229520314007084
69819 -5.229520314007084
55052 -5.271382753432531
38134 -5.276337556716048
56423 -5.352233029867333
42990 -5.365561928448097
42862 -5.365561928448097
29728 -5.368385590397425
45138 -5.390693803898252
58983 -5.459811099881463
47161 -5.47211026046032
72912 -5.494978648852559
74567 -5.562388297143052
46978 -5.577909043888974
46402 -5.607725218463456
82249 -5.618361559999421
40745 -5.660667676692747
17115 -6.022041513930125
77680 -6.022041513930125
28761 -6.022041513930125
67528 -6.022041513930125
45414 -6.022041513930125
42848 -6.022041513930125
8751 -6.022041513930125
66336 -6.022041513930125
