Query is the topic title = "Tourism Great Britain"
Doc_ID BM25_Score
51576 2.346997841355788
77936 1.756955633587119
71157 1.7441994102215954
79950 1.5663069345346936
59244 1.375544048872873
67107 1.2518538631067175
67411 1.2518538631067175
86459 0.8752258704024541
31404 0.34358827248875
41791 0.3333172956149331
69377 0.33241530710864
37330 0.3301712225484694
18297 0.3249078590547634
18529 0.3240877457981292
78164 0.32321350791382664
67673 0.320242572564183
9462 0.3194606283209001
66686 0.3151077670811082
28185 0.314987516002199
18552 0.3140414675220382
71159 0.31379003393183247
61532 0.31260162226845933
58209 0.31107007871828346
31761 0.3107187743736793
42439 0.3080515761199643
45168 0.3072926400762302
55602 0.30469029717283624
75282 0.3039329818223772
31249 0.30092067190759614
31947 0.30092067190759614
36212 0.2998941837443933
17930 0.29826862225510564
72535 0.29714117499538784
38356 0.292248962648737
25590 0.29129888842704554
20760 0.26883323910592405
17736 0.26729686295312016
52237 0.24449391787223407
86286 0.24406015465220401
45161 0.2344917386845152
59521 0.23036860029622797
48098 0.22326489225875512
3169 0.218304690725034
60334 0.20838411853662805
71894 0.08578759783567422
42848 0.08550322147298046
57876 0.08523832561087233
10117 0.0
15865 0.0
23437 0.0
45642 0.0
47338 0.0
48786 0.0
62594 0.0
63648 0.0
63689 0.0
7535 0.0
7622 0.0
76772 0.0
79823 0.0
8007 0.0
