Query is the topic title = "Archaeology discoveries"
Doc_ID JM_Score
71542 -4.471451774766025
71543 -4.471451774766025
71555 -4.476078887534991
22679 -4.477564128308569
20188 -4.589826893189925
74017 -4.608147383323775
82616 -4.61632411705013
79369 -4.665679456146631
78863 -4.685378955115121
86514 -4.6938714104804635
66894 -4.7600864831700225
82598 -4.803070256254326
52940 -4.804724072360275
82279 -4.8057128485828216
82609 -4.828686308166162
52741 -4.828686308166162
85143 -4.8851979816244935
32034 -4.902403507820262
77250 -4.954532068504813
79559 -4.98727822809864
79585 -5.071354538358317
76422 -5.076712474537205
73431 -5.144682116137368
74010 -5.169215272643056
75243 -5.18172558025957
79864 -5.203942754831072
83291 -5.312793722154154
82679 -5.320843226194743
67922 -5.339933897686528
81084 -5.3871963362416935
60110 -5.434422808446957
3541 -5.440808738400152
68718 -5.484934739561881
70303 -5.624826254764347
68716 -5.629417077027364
26903 -5.919960087883705
24911 -5.919960087883705
53140 -5.919960087883705
78749 -5.919960087883705
13248 -5.919960087883705
43329 -5.919960087883705
83284 -5.919960087883705
51927 -5.919960087883705
49575 -5.919960087883705
72816 -5.919960087883705
49463 -5.919960087883705
