Query is the topic title = "Environment National Park"
Doc_ID BM25_Score
65284 1.436038081647256
60155 1.1572123036662587
62292 1.1464935709857929
60221 1.1161426157527077
58503 1.078631805238597
62212 0.9882097346965713
75561 0.9699802345133808
55848 0.9148489198057254
52215 0.8729096537107733
62213 0.8158228504608254
35053 0.6979663773921584
58514 0.6024423458395071
19505 0.5731065013377306
39864 0.4758567027582363
59351 0.4702005657571957
75471 0.46596335344667095
39972 0.4613349932968083
78720 0.45814422606992145
75641 0.45770643247853615
83965 0.456883357231126
17505 0.4527303542369468
39883 0.4495262670205765
51691 0.4491671500419067
85236 0.44657390550225695
9954 0.43027344125926903
39304 0.42928141638015427
81592 0.4266238621467091
27814 0.4264547100428507
57150 0.4233653232769806
70026 0.383307413752593
50327 0.32338801115127747
85214 0.30784361745037947
71517 0.30142159012665937
86878 0.2944597257144834
19480 0.2890813806273922
41320 0.27464078217612525
25765 0.2726460735365215
83429 0.26839481622624156
33060 0.25711477351501466
82226 0.2436996001618018
80497 0.24352824557417274
80643 0.23980395986066988
83314 0.2263791851669223
83315 0.22166831299222456
83332 0.19213280995476129
63259 0.13745018729304825
76612 0.11689109660962846
6119 0.1038441716127458
43628 0.09956763462003501
49518 0.0
82966 0.0
47192 0.0
25144 0.0
61475 0.0
61663 0.0
28710 0.0
