Query is the topic title = "Environment National Park"
Doc_ID ModelC_Score
19505 9.66834144415485
35053 6.870358468724362
62212 5.2773554219006895
62213 5.260675510433784
61475 5.116742134585486
58514 4.770232371965754
82966 3.7195260545218956
52215 3.4992959043143554
25144 3.430086858967704
76612 2.672644276602063
49518 2.4983766618612266
28710 2.2311080607862976
83332 2.133746412147288
63259 2.0913873221699584
75471 1.2240349241080435
58503 1.187858107032802
19480 0.8940825520138671
50327 0.7693790994201537
25765 0.6654939558867852
65284 0.6055136045066223
62292 0.33325788902639375
81592 0.31037464192446995
86878 0.29803057688550716
47192 0.0
75561 -0.0032077586684746695
78720 -0.1634623312081327
61663 -0.297252811089129
6119 -0.41230490751474214
75641 -0.8867902198364854
70026 -1.035919821532012
83314 -1.192510388838169
83315 -1.3283539160602555
43628 -1.3414568678088736
80497 -1.4033763544372475
82226 -1.4054521080311966
83429 -1.4874367290639863
33060 -1.5304850837089345
85214 -1.5437902664556433
80643 -1.578302060567653
41320 -1.68276442154625
57150 -1.7596073738705287
71517 -1.8136420307893701
85236 -2.524344433979277
60155 -2.619555773237432
60221 -2.6970970996992203
83965 -2.731249186049192
55848 -3.2953418202429363
9954 -3.5374130328341606
51691 -3.5576073618796578
27814 -3.637545918038335
59351 -3.8754570816158926
39972 -3.8919332087776217
17505 -3.949557415321457
39883 -4.0663161486541695
39304 -4.175049177804542
39864 -4.264978314823113
