Query is the topic title = "Substance abuse crime"
Doc_ID JM_Score
35104 -7.074249322796809
79605 -7.253105399140775
41487 -7.608740128981054
43962 -7.799706360870694
19488 -7.911463313084498
42907 -8.07254920667543
8768 -8.0983452955456
46422 -8.272725661723541
83238 -8.340984283431554
48692 -8.358799426618745
58438 -8.483714592592994
34428 -8.586113353833298
76750 -8.649979610468936
76779 -8.65126521412968
15404 -8.671794550619532
3641 -8.765145094309858
59914 -8.799378172781143
3610 -8.824131127149226
55797 -8.838131683047962
60305 -8.861063047472499
54695 -8.927389896314024
60227 -8.978827353897172
11114 -9.006698892195235
25548 -9.021117619961062
37153 -9.024274789955626
19365 -9.02501025277262
82677 -9.074987168874507
55914 -9.159615767446912
61191 -9.19954059921365
12740 -9.224118883719177
43806 -9.251936291245038
84892 -9.257587315151547
72605 -9.258016850956986
58126 -9.44936574039008
26322 -9.5729952208061
73988 -9.676490956553085
22906 -9.838393712604292
25956 -9.838393712604292
52913 -9.838393712604292
5650 -9.838393712604292
64168 -9.838393712604292
70629 -9.838393712604292
70643 -9.838393712604292
72885 -9.838393712604292
78418 -9.838393712604292
9473 -9.838393712604292
