Query is the topic title = "Ferry Boat sinkings"
Doc_ID JM_Score
14314 -6.519612425804173
81463 -6.76009910141132
14069 -7.324582061835951
26385 -7.3456374066271355
27106 -7.402076147528675
27426 -7.466785781703375
26386 -7.582565874882798
79396 -7.675724557093876
20159 -7.706953757736521
26432 -7.782274919815043
54533 -7.811493340231032
59459 -7.834011978432384
80988 -7.839860872325442
63966 -7.896939860109262
83370 -7.913893019112921
9272 -7.9287748178542685
55692 -7.971080342970359
34793 -8.045289512197165
68724 -8.075476721283776
46874 -8.109061295721332
56704 -8.177079390014832
26258 -8.178085031354739
46863 -8.200682628533226
82912 -8.214465207833047
26642 -8.233938634933347
54609 -8.242614397714735
53387 -8.250997369035607
29311 -8.259960006128136
78569 -8.265630633374238
83883 -8.265630633374238
59022 -8.278174037192963
77171 -8.290308514095067
46864 -8.307125445707122
46865 -8.307125445707122
71622 -8.323127628448272
27537 -8.347132363274547
78586 -8.354499386134115
85889 -8.364786716432448
22021 -8.453912729483976
54540 -8.568199670935726
16391 -8.682240905066053
31472 -8.735697401627593
61141 -8.747676536284033
26644 -8.781650086255933
72468 -8.86528127782093
75108 -8.89516945022515
66866 -8.92476023251549
6062 -8.940145736545174
84873 -8.99136133785516
42847 -9.233811602448728
9117 -9.250171650044463
2738 -9.308528123436773
19146 -9.392004001618236
21894 -9.392004001618236
21897 -9.392004001618236
24107 -9.392004001618236
29339 -9.392004001618236
31553 -9.392004001618236
37101 -9.392004001618236
39658 -9.392004001618236
43566 -9.392004001618236
49104 -9.392004001618236
70200 -9.392004001618236
72569 -9.392004001618236
