Query is the topic title = "Newspaper circulation decline"
Doc_ID JM_Score
37440 -5.952492096215039
55119 -6.430300165584557
29079 -6.6462897048735705
13485 -6.733294458055813
20315 -6.751259481005077
78018 -6.934238380021398
26681 -6.935100497826292
30089 -7.012053326065724
54794 -7.080108276750403
47025 -7.119302155810109
47699 -7.178189697728039
2454 -7.204472500123181
5075 -7.218022090186427
75032 -7.2497919187929
36083 -7.2899748107467675
50367 -7.2899748107467675
65061 -7.2899748107467675
7964 -7.2899748107467675
10515 -7.320625931795408
22431 -7.404091180942336
46991 -7.410701122332527
79476 -7.420285238717783
66425 -7.454019257339759
48085 -7.480686255292666
70379 -7.489092844368134
78194 -7.553931409175
23326 -7.558888856971105
85953 -7.5919946744332005
29677 -7.618411589614343
46933 -7.631520625889845
47027 -7.643550710175717
42824 -7.702657132375057
68284 -7.7255487029907215
68520 -7.732511601437325
48360 -7.75536850184819
15623 -7.767580092815196
47085 -7.770218516827278
15628 -7.84244081052838
42609 -7.861519808373165
42697 -7.861519808373165
73790 -7.902085150935061
12873 -7.952022277813681
12881 -7.952022277813681
12874 -7.9539653271027575
12875 -7.9539653271027575
67235 -7.957836680125233
76835 -8.24210201594656
9382 -8.259838796977132
38305 -8.286928270095594
23436 -8.368065203905262
85067 -8.719608112943867
