Query is the topic title = "Anti-rejection transplant drugs"
Doc_ID BM25_Score
74695 2.4684245193765317
35853 2.280214886828532
54844 1.8226721976582914
74681 1.7731611431086594
84398 1.4213604297610907
71102 1.2785984289141679
9544 1.2085404948665177
32662 1.1330667176101636
6939 1.05265380642388
82290 0.9395725124469202
35755 0.9214106440721311
54925 0.8340493168814905
62586 0.8204343352933556
54814 0.8007870635660571
74652 0.721313844852726
67204 0.6527049623278147
37425 0.6492341156511914
65692 0.5864704983336637
62187 0.5390115750397637
57569 0.5012218181047311
60811 0.4896996165122294
81694 0.47898144630210143
79525 0.4649566758110155
48566 0.39280541332544994
37672 0.35441473410886803
32575 0.3285032887756568
60471 0.30956925264646995
49709 0.2157585458155661
61652 0.20752924181513388
28762 0.2068251125441458
28903 0.20422477356007854
77779 0.2041493513459557
78878 0.20398441320957933
4786 0.20396080559782206
5650 0.19526293887224802
28126 0.19317139600125266
56511 0.1916351756045587
10759 0.18176760495957917
64967 0.17331812723251383
8780 0.171768360152607
73186 0.16920309032614986
58507 0.1669020471840618
13884 0.14381437865860042
61461 0.1387560133306923
86304 0.10360135281912791
85281 0.0
85806 0.0
