Query is the topic title = "College tuition planning"
Doc_ID BM25_Score
15776 1.7729878217751933
70556 1.6995288075488575
18235 1.6839845747950244
69863 1.5986154829742074
60528 1.4031459469389294
75483 1.3667473992180248
46458 1.111291952188899
60483 1.0765693339300628
4063 0.5357336639414556
47530 0.47857942458293784
68037 0.43454607697098385
73550 0.4345384416570472
22585 0.42964654365620575
11715 0.42778115404411415
22584 0.32336239383849974
21688 0.32142796306314125
70456 0.2914052307846862
6985 0.0
14554 0.0
19930 0.0
4075 0.0
11732 0.0
8125 0.0
11352 0.0
